20,22,26,28,30,32,34,36,38
20,22,24,28,32,34,36,38
20,22,24,26,28,32,34,36,38
20,22,24,26,28,32,34,38
20,22,24,26,28,30,34,36
20,22,24,26,28,30,32,36,38
22,24,26,28,30,32,34,38
22,24,26,30,32,36,38
20,24,26,28,30,32,34,36
20,22,26,28,30,32,34,38
20,22,24,28,30,32,36,38
20,22,24,26,30,34,36,38
20,22,24,26,32,34,36,38
20,22,24,28,30,34,36,38
20,22,26,28,30,32,36,38
20,24,26,28,30,32,34,38
